Consumer_number,Consumer_type
CMPC90740942719695,domestic
CEAI24608687732900,domestic
BEUC52510762904560,rural domestic
BNNI75754537656345,industrial
BJTE52564012127907,industrial
CHMB42612303772679,industrial
BVLR53320572353002,industrial
AZCB73778418609312,rural domestic
BXIP79837813095338,industrial
AECE10095294618689,domestic
BIDC04753804698109,domestic
BTXT29040962500706,domestic
BCCH82537947913761,domestic
BVXV93390905310780,domestic
COYW40437127802079,rural domestic
ADHY55865210928532,rural domestic
AVVM30359063390033,rural domestic
BJTE52564012127907,industrial
AWOC12276904037239,industrial
BWHM03724782345073,industrial
BVLR53320572353002,industrial
AZCB73778418609312,rural domestic
ADWC47196664138580,domestic
CLFP34889137364073,domestic
5JKI6JXK0J910OMP3FZ5,low income families
CEZX83989459461986,domestic
AIAL89744855283102,domestic
BXGA84363151015735,domestic
BLDK94390228473628,domestic
AIZL72615679438363,rural domestic
AVVM30359063390033,rural domestic
CNAZ99776093391285,industrial
BBMF28815669230301,industrial
CHDV25392891252903,domestic
ADWC47196664138580,domestic
ATSW86999909227133,domestic
CEEH29104552767045,domestic
BZHR88785142695633,domestic
BNUJ20513560665598,domestic
BNWU05410350446134,domestic
CESN70784020659179,domestic
BMUZ81323557040633,rural domestic
AWOC12276904037239,industrial
CECU32508430192621,industrial
CBAB95360009306812,industrial
CKJA72488923875087,domestic
BWEV53506346402387,domestic
CBOA28709075039974,domestic
AJTD07331268077794,domestic
CMDN64447395314340,domestic
BXIP79837813095338,industrial
ADWC47196664138580,domestic
BRJV13298787872782,rural domestic
CKEU25355714826496,domestic
AECE10095294618689,domestic
CBXU97397353185300,domestic
CEEH29104552767045,domestic
BXDX74869584388676,domestic
CESN70784020659179,domestic
AQFZ13305868081029,domestic
CLVI92821754987262,industrial
ACQG33823094680936,domestic
BLDK94390228473628,domestic
ACAN76811026543675,domestic
CKHN91527388807961,domestic
AKWL43900352830764,rural domestic
CRNL80113807229798,rural domestic
CMQU89474092120413,rural domestic
BDLS66273123831302,industrial
AMAG40261749706636,rural domestic
CEHZ59355034752457,industrial
AUPC05565691005991,rural domestic
BQGY97189489178179,industrial
AFIG73780080228907,rural domestic
CKJA72488923875087,domestic
CHDV25392891252903,domestic
CMDN64447395314340,domestic
BXIP79837813095338,industrial
BRJV13298787872782,rural domestic
CKEU25355714826496,domestic
AECE10095294618689,domestic
AAYM62543774072868,domestic
5JKI6JXK0J910OMP3FZ5,low income families
BCCH82537947913761,domestic
CMPC90740942719695,domestic
CEZX83989459461986,domestic
CKHN91527388807961,domestic
ADEF76851421444442,rural domestic
BEUC52510762904560,rural domestic
AWOC12276904037239,rural domestic
CECU32508430192621,rural domestic
AYZI10691915223363,rural domestic
BWHM03724782345073,rural domestic
BYGA71656610828515,rural domestic
BIMH63129040933323,rural domestic
CKJA72488923875087,domestic
BWEV53506346402387,domestic
CMDA33237584395379,domestic
CMDN64447395314340,domestic
CKEU25355714826496,domestic
AECE10095294618689,domestic
COIE91515494075913,domestic
AMIZ89651271167002,domestic
CKHF86129577036621,domestic
BTFM56339203718029,domestic
AXWA88335862589600,domestic
ADLX23516338391997,domestic
CLVI92821754987262,domestic
AWEE11954431511239,domestic
BFCD85198967242300,domestic
CJET83613363782570,domestic
CGLM02425845091034,domestic
ACAN76811026543675,domestic
BEUC52510762904560,rural domestic
BDLS66273123831302,rural domestic
AWOC12276904037239,rural domestic
AYZI10691915223363,rural domestic
CBJB82931633202360,rural domestic
BGVQ07115134246503,rural domestic
BJFR02607849170289,rural domestic
BVLR53320572353002,rural domestic
ATOV96642787005592,rural domestic
CMDN64447395314340,domestic
BWYR85248015226738,rural domestic
ATSW86999909227133,domestic
CKHF86129577036621,domestic
BXDX74869584388676,domestic
BTFM56339203718029,domestic
BNWU05410350446134,domestic
APKI58001075018013,domestic
BCCH82537947913761,domestic
ADLX23516338391997,domestic
BFPO07511792471672,rural domestic
CEHZ59355034752457,rural domestic
ACYJ14179459515760,rural domestic
BRWU30700837509230,rural domestic
CMDN64447395314340,domestic
CKVR55626363941361,domestic
AQFZ13305868081029,domestic
CLVI92821754987262,domestic
CKHN91527388807961,domestic
CHMB42612303772679,rural domestic
AYZI10691915223363,rural domestic
AUPC05565691005991,rural domestic
ACYJ14179459515760,rural domestic
BBRL51185370357850,rural domestic
BBMF28815669230301,rural domestic
BRWU30700837509230,rural domestic
AHZU44451504059913,domestic
BVLR53320572353002,rural domestic
AJTD07331268077794,domestic
AZCB73778418609312,rural domestic
ADWC47196664138580,domestic
BRJV13298787872782,rural domestic
AEHF13647556765183,rural domestic
AXWA88335862589600,domestic
ALMT67195327842629,domestic
CEXK81685964562504,domestic
CEZX83989459461986,domestic
AKUP98648520475520,domestic
CEVO63150260746283,domestic
CKHN91527388807961,domestic
ADEF76851421444442,rural domestic
AMEB68928358228126,rural domestic
CKMY40309780364155,rural domestic
AMAG40261749706636,rural domestic
ABKT63867126554892,rural domestic
CCSG52741186238309,domestic
BKNH43683744075159,rural domestic
BYGA71656610828515,rural domestic
BBRL51185370357850,rural domestic
BJFR02607849170289,rural domestic
AFIG73780080228907,rural domestic
BRWU30700837509230,rural domestic
BGAF46540589572169,domestic
BVLR53320572353002,rural domestic
AZCB73778418609312,rural domestic
CMDA33237584395379,domestic
CMDN64447395314340,domestic
ADWC47196664138580,domestic
CIWY44992485368241,domestic
BWYR85248015226738,rural domestic
CLFP34889137364073,domestic
5JKI6JXK0J910OMP3FZ5,low income families
ADLX23516338391997,domestic
ABVT10849443285016,domestic
ALMT67195327842629,domestic
AJRR15000474424505,domestic
CEAI24608687732900,domestic
ASEL05670617589099,rural domestic
AMAG40261749706636,rural domestic
CCSG52741186238309,domestic
AWOC12276904037239,industrial
CBAB95360009306812,industrial
CBOA28709075039974,domestic
AJTD07331268077794,domestic
CMDA33237584395379,domestic
BXIP79837813095338,industrial
AGGZ61752057631160,domestic
ATSW86999909227133,domestic
BXDX74869584388676,domestic
BSNR13188968900471,domestic
ALMT67195327842629,domestic
AJBU95769801969528,domestic
CEZX83989459461986,domestic
AJRR15000474424505,domestic
CEAI24608687732900,domestic
CEVO63150260746283,domestic
BRZN80976880213214,rural domestic
AFKE57847087956130,rural domestic
AMEB68928358228126,rural domestic
BNNI75754537656345,industrial
CHMB42612303772679,industrial
BHWG66866657661026,industrial
BIMH63129040933323,industrial
BGAF46540589572169,domestic
BVLR53320572353002,industrial
BWEV53506346402387,domestic
CHDV25392891252903,domestic
CMDN64447395314340,domestic
AEHF13647556765183,rural domestic
BWYR85248015226738,industrial
AXWA88335862589600,domestic
BQMY09803590133260,domestic
BSNR13188968900471,domestic
AWEE11954431511239,domestic
AKWL43900352830764,rural domestic
CEHZ59355034752457,industrial
BQGY97189489178179,industrial
BVLR53320572353002,industrial
ATOV96642787005592,rural domestic
BWEV53506346402387,domestic
AJTD07331268077794,domestic
BRJV13298787872782,rural domestic
CKEU25355714826496,domestic
AECE10095294618689,domestic
CBXU97397353185300,domestic
CKHF86129577036621,domestic
CEEH29104552767045,domestic
BZHR88785142695633,domestic
BNUJ20513560665598,domestic
ABVT10849443285016,domestic
AWEE11954431511239,domestic
AKUP98648520475520,domestic
CEVO63150260746283,domestic
CKHN91527388807961,domestic
CGNL86221113275271,domestic
AFMB48878516770334,domestic
AIZL72615679438363,rural domestic
CCRQ59137839869471,rural domestic
AVVM30359063390033,rural domestic
BJTE52564012127907,industrial
CEHZ59355034752457,industrial
CNAZ99776093391285,industrial
AEHF13647556765183,rural domestic
BTXT29040962500706,domestic
CLFP34889137364073,domestic
AMIZ89651271167002,domestic
CBXU97397353185300,domestic
CKHF86129577036621,domestic
5JKI6JXK0J910OMP3FZ5,low income families
AWEE11954431511239,domestic
CEXK81685964562504,domestic
ACQG33823094680936,domestic
CEZX83989459461986,domestic
CEVO63150260746283,domestic
CEHZ59355034752457,industrial
BYGA71656610828515,industrial
BIMH63129040933323,industrial
AHZU44451504059913,domestic
AJTD07331268077794,domestic
CKEU25355714826496,domestic
BVUQ33871339912452,domestic
ADLX23516338391997,domestic
BBNE27912514146544,domestic
CLVI92821754987262,domestic
CGLM02425845091034,domestic
AJRR15000474424505,domestic
AKUP98648520475520,domestic
BLDK94390228473628,domestic
CMQU89474092120413,rural domestic
BNNI75754537656345,industrial
BJTE52564012127907,industrial
BFDE22740741565541,industrial
BVLR53320572353002,industrial
ATOV96642787005592,rural domestic
BWEV53506346402387,domestic
CBOA28709075039974,domestic
AJTD07331268077794,domestic
AZCB73778418609312,rural domestic
CMDA33237584395379,domestic
ADWC47196664138580,domestic
BRJV13298787872782,rural domestic
COFH45658091183578,domestic
CKHF86129577036621,domestic
CEEH29104552767045,domestic
BNUJ20513560665598,domestic
5JKI6JXK0J910OMP3FZ5,low income families
CLVI92821754987262,domestic
AWEE11954431511239,domestic
CAGT90895492838916,domestic
AOAG47796077057415,domestic
CKJA72488923875087,domestic
BVLR53320572353002,industrial
ATOV96642787005592,rural domestic
AJTD07331268077794,domestic
AZCB73778418609312,rural domestic
CMDA33237584395379,domestic
CMDN64447395314340,domestic
BXIP79837813095338,industrial
AEHF13647556765183,rural domestic
BWYR85248015226738,industrial
CKEU25355714826496,domestic
CLFP34889137364073,domestic
AMIZ89651271167002,domestic
5JKI6JXK0J910OMP3FZ5,low income families
AQFZ13305868081029,domestic
AFNN31066000434984,domestic
CCRQ59137839869471,rural domestic
ASEL05670617589099,rural domestic
BNNI75754537656345,rural domestic
COEZ76113525718902,rural domestic
BBRL51185370357850,rural domestic
BGVQ07115134246503,rural domestic
ATOV96642787005592,rural domestic
BWEV53506346402387,domestic
CBOA28709075039974,domestic
AJTD07331268077794,domestic
AZCB73778418609312,rural domestic
BXIP79837813095338,rural domestic
CLFP34889137364073,domestic
CESN70784020659179,domestic
BBNE27912514146544,domestic
ALMT67195327842629,domestic
CEZX83989459461986,domestic
CEVO63150260746283,domestic
AOAG47796077057415,domestic
AFMB48878516770334,domestic
CCRQ59137839869471,rural domestic
CRNL80113807229798,rural domestic
BNNI75754537656345,rural domestic
CNCM10199130779641,rural domestic
AUPC05565691005991,rural domestic
ACYJ14179459515760,rural domestic
BFDE22740741565541,rural domestic
BXIP79837813095338,rural domestic
CIWY44992485368241,domestic
AAYM62543774072868,domestic
BZHR88785142695633,domestic
BSNR13188968900471,domestic
CGLM02425845091034,domestic
BLDK94390228473628,domestic
ACAN76811026543675,domestic
AFKE57847087956130,rural domestic
CMQU89474092120413,rural domestic
CEHZ59355034752457,rural domestic
BKNH43683744075159,rural domestic
CECU32508430192621,rural domestic
COEZ76113525718902,rural domestic
BBMF28815669230301,rural domestic
BRWU30700837509230,rural domestic
CKJA72488923875087,domestic
AEHF13647556765183,rural domestic
CKEU25355714826496,domestic
CLFP34889137364073,domestic
AMIZ89651271167002,domestic
BCCH82537947913761,domestic
CAAB13231206586376,domestic
ALMT67195327842629,domestic
BFCD85198967242300,domestic
CEVO63150260746283,domestic
AIZL72615679438363,rural domestic
BRZN80976880213214,rural domestic
BJTE52564012127907,rural domestic
AMAG40261749706636,rural domestic
CNCM10199130779641,rural domestic
BFPO07511792471672,rural domestic
BPQY18146131526689,rural domestic
CNAZ99776093391285,rural domestic
BIMH63129040933323,rural domestic
ATOV96642787005592,rural domestic
CMDN64447395314340,domestic
AEHF13647556765183,low income families
BTXT29040962500706,domestic
BNUJ20513560665598,domestic
BTFM56339203718029,domestic
AQFZ13305868081029,domestic
COYW40437127802079,rural domestic
CCRQ59137839869471,rural domestic
BGTE28855955324703,rural domestic
CRNL80113807229798,rural domestic
AKOC44392521078076,rural domestic
AMEB68928358228126,rural domestic
CKMY40309780364155,rural domestic
BNNI75754537656345,rural domestic
BDLS66273123831302,rural domestic
CNCM10199130779641,rural domestic
BFPO07511792471672,rural domestic
CECU32508430192621,rural domestic
AYZI10691915223363,rural domestic
AUPC05565691005991,rural domestic
CBJB82931633202360,rural domestic
COEZ76113525718902,rural domestic
BWHM03724782345073,rural domestic
BYGA71656610828515,rural domestic
ACYJ14179459515760,rural domestic
BQGY97189489178179,rural domestic
BBRL51185370357850,rural domestic
BGVQ07115134246503,rural domestic
BJFR02607849170289,rural domestic
CBAB95360009306812,rural domestic
BIMH63129040933323,rural domestic
BRWU30700837509230,rural domestic
AHZU44451504059913,domestic
CKJA72488923875087,domestic
BGAF46540589572169,domestic
BVLR53320572353002,rural domestic
ATOV96642787005592,rural domestic
BWEV53506346402387,domestic
CBOA28709075039974,domestic
AJTD07331268077794,domestic
AZCB73778418609312,rural domestic
CHDV25392891252903,domestic
CMDA33237584395379,domestic
CMDN64447395314340,domestic
BXIP79837813095338,rural domestic
ADWC47196664138580,domestic
BRJV13298787872782,rural domestic
CIWY44992485368241,domestic
AEHF13647556765183,low income families
BWYR85248015226738,rural domestic
BLMN00708035877277,domestic
CFJZ28800100910644,domestic
CJNB49228136450580,domestic
CEJY98173332022141,domestic
CJKY02286482993882,domestic
BUQP50378171472624,domestic
CRBP87518507640448,domestic
BNDJ46529715747507,domestic
AOXO37618974532024,domestic
BVIO23238959642064,domestic
BRCU52402173109963,rural domestic
BLMN00708035877277,domestic
CFJZ28800100910644,domestic
CJNB49228136450580,domestic
CLKT50594660001100,domestic
AHVI21292642605006,domestic
AIOL34656165708990,domestic
CEJY98173332022141,domestic
CRBP87518507640448,domestic
AIZF17507725146664,domestic
CLKT50594660001100,domestic
BNDJ46529715747507,domestic
CJNB49228136450580,domestic
BUQP50378171472624,domestic
AIZF17507725146664,domestic
6ZRPNFDPI8I9HLDUEDJN,domestic
APCN42442924973020,domestic
BVIO23238959642064,low income families
BRCU52402173109963,rural domestic
AIOL34656165708990,domestic
BUQP50378171472624,domestic
AIZF17507725146664,domestic
BMFE47398397131373,domestic
BVIO23238959642064,domestic
BIFD51528393767576,domestic
AIOL34656165708990,domestic
BRZU68341191155561,domestic
BLMN00708035877277,domestic
CJNB49228136450580,domestic
AIOL34656165708990,domestic
BRZU68341191155561,domestic
CRBP87518507640448,domestic
AIZF17507725146664,domestic
BVIO23238959642064,domestic
ANFR59055008094434,rural domestic
CJKY02286482993882,domestic
BUQP50378171472624,domestic
CRBP87518507640448,domestic
CLKT50594660001100,domestic
APSC57886788716277,domestic
AIOL34656165708990,domestic
CEJY98173332022141,domestic
BUQP50378171472624,domestic
CRBP87518507640448,domestic
BITO98375903872444,domestic
CJKY02286482993882,domestic
ARPJ68564587801456,domestic
BUSU78960764777548,rural domestic
AHVI21292642605006,domestic
CJKY02286482993882,domestic
BUQP50378171472624,domestic
BLMN00708035877277,domestic
CJNB49228136450580,domestic
BUQP50378171472624,domestic
AIZF17507725146664,domestic
APSC57886788716277,domestic
BVIO23238959642064,domestic
ANQW39374426904507,rural domestic
BUSU78960764777548,rural domestic
ANFR59055008094434,rural domestic
CJCK03231187768267,rural domestic
AWHQ67168101184660,rural domestic
AYTH17527052329782,domestic
BLMN00708035877277,domestic
CFJZ28800100910644,domestic
AIOL34656165708990,domestic
CLKT50594660001100,domestic
ANQW39374426904507,domestic
ANFR59055008094434,rural domestic
BLMN00708035877277,domestic
CJKY02286482993882,domestic
ANQW39374426904507,domestic
CNCJ78191670478344,domestic
BRZU68341191155561,domestic
CEJY98173332022141,domestic
BUQP50378171472624,domestic
CLKT50594660001100,domestic
ANQW39374426904507,domestic
BLMN00708035877277,domestic
CNCJ78191670478344,domestic
ATIQ51617569758438,domestic
CRBP87518507640448,domestic
AIZF17507725146664,domestic
6ZRPNFDPI8I9HLDUEDJN,domestic
ATIQ51617569758438,domestic
CRBP87518507640448,domestic
AIZF17507725146664,domestic
CLKT50594660001100,domestic
APCN42442924973020,domestic
CJNB49228136450580,domestic
CJKY02286482993882,domestic
CRBP87518507640448,domestic
6ZRPNFDPI8I9HLDUEDJN,low income families
APCN42442924973020,domestic
CJNB49228136450580,domestic
CRBP87518507640448,domestic
AYCG33001302109892,rural domestic
ATIQ51617569758438,domestic
CEJY98173332022141,domestic
CJKY02286482993882,domestic
CRBP87518507640448,domestic
AWHQ67168101184660,rural domestic
CGHA40644265165751,domestic
BUQP50378171472624,domestic
CRBP87518507640448,domestic
AIZF17507725146664,domestic
BWOF61065624157909,rural domestic
ATIQ51617569758438,domestic
BRZU68341191155561,domestic
BUQP50378171472624,domestic
CRBP87518507640448,domestic
CLKT50594660001100,domestic
AYCG33001302109892,rural domestic
ASCC29232426032077,domestic
CQQC09874572771034,rural domestic
BLMN00708035877277,domestic
ATIQ51617569758438,domestic
CJKY02286482993882,domestic
6ZRPNFDPI8I9HLDUEDJN,domestic
BNDJ46529715747507,domestic
BLMN00708035877277,domestic
BUQP50378171472624,domestic
BUSU78960764777548,rural domestic
BWOF61065624157909,rural domestic
CISS09780873350522,rural domestic
AQEO86955886472708,domestic
CGOS83689506445953,rural domestic
73MK76TTZAMB5VG2I868,low income families
CKJP06592486143701,rural domestic
CNCJ78191670478344,domestic
CJNB49228136450580,domestic
AIZF17507725146664,domestic
CGOS83689506445953,rural domestic
73MK76TTZAMB5VG2I868,low income families
AGMW37893729865549,rural domestic
ATIQ51617569758438,domestic
BRZU68341191155561,domestic
CJKY02286482993882,domestic
AYCG33001302109892,rural domestic
73MK76TTZAMB5VG2I868,low income families
ANZM11572788709056,rural domestic
BDFY81359894468146,domestic
CNCJ78191670478344,domestic
ATIQ51617569758438,domestic
CJNB49228136450580,domestic
CLKT50594660001100,domestic
CQQC09874572771034,rural domestic
CKJP06592486143701,rural domestic
CQJB11255889612364,domestic
BLMN00708035877277,domestic
BRZU68341191155561,domestic
CEJY98173332022141,domestic
CDAG78510872709405,domestic
ANXM13890138155442,rural domestic
CEJY98173332022141,rural commercial
BUQP50378171472624,domestic
CGOS83689506445953,rural domestic
CJKY02286482993882,domestic
BUQP50378171472624,domestic
APSC57886788716277,domestic
ASCC29232426032077,domestic
BLMN00708035877277,domestic
CJNB49228136450580,rural commercial
CLKT50594660001100,rural commercial
CGOS83689506445953,rural domestic
BLMN00708035877277,domestic
CNCJ78191670478344,rural commercial
CEJY98173332022141,rural commercial
CDAG78510872709405,rural commercial
CBTG78217926573829,rural commercial
CJNB49228136450580,rural commercial
BRZU68341191155561,domestic
CEJY98173332022141,rural commercial
CLKT50594660001100,rural commercial
CISS09780873350522,rural domestic
ANXM13890138155442,rural domestic
BLMN00708035877277,domestic
6ZRPNFDPI8I9HLDUEDJN,domestic
CGOS83689506445953,rural domestic
CEJY98173332022141,rural commercial
ANZM11572788709056,rural domestic
BLMN00708035877277,domestic
BRZU68341191155561,domestic
CJKY02286482993882,domestic
AQEO86955886472708,domestic
AOHN94756953115411,rural domestic
CKJP06592486143701,rural domestic
AGMW37893729865549,rural domestic
CQJB11255889612364,domestic
ANZM11572788709056,rural domestic
ANXM13890138155442,rural domestic
CBTG78217926573829,domestic
BMRE18680150492959,domestic
BLMN00708035877277,domestic
CNCJ78191670478344,domestic
BRZU68341191155561,domestic
CEJY98173332022141,domestic
CJKY02286482993882,domestic
ASCC29232426032077,domestic
CQJB11255889612364,domestic
CDAG78510872709405,domestic
ANXM13890138155442,industrial
BMDM68645389270330,rural domestic
BRZU68341191155561,domestic
CJKY02286482993882,domestic
6ZRPNFDPI8I9HLDUEDJN,domestic
BMRE18680150492959,domestic
CNCJ78191670478344,domestic
BRZU68341191155561,domestic
CJKY02286482993882,industrial
BUQP50378171472624,domestic
APSC57886788716277,domestic
BZKY89328682494632,industrial
BRZU68341191155561,domestic
CJKY02286482993882,domestic
BUQP50378171472624,domestic
AUEL78863284812631,domestic
CQJB11255889612364,domestic
ANZM11572788709056,rural domestic
BLMN00708035877277,domestic
CNCJ78191670478344,domestic
BRZU68341191155561,domestic
CJKY02286482993882,industrial
CQQC09874572771034,rural domestic
AQEO86955886472708,domestic
AOHN94756953115411,rural domestic
CBTG78217926573829,domestic
BMDM68645389270330,rural domestic
AUEL78863284812631,domestic
CLKT50594660001100,domestic
BWOF61065624157909,rural domestic
BZKY89328682494632,industrial
BZMM14536262080671,industrial
BLMN00708035877277,domestic
CMSN82568502628442,domestic
CEJY98173332022141,domestic
AUEL78863284812631,domestic
BWOF61065624157909,rural domestic
AQEO86955886472708,domestic
ANZM11572788709056,rural domestic
CDAG78510872709405,domestic
BRZU68341191155561,domestic
AYCG33001302109892,rural domestic
BWOF61065624157909,rural domestic
ANZM11572788709056,rural domestic
BWZS92649933533805,domestic
COXI62075966931229,domestic
CQON98247731170105,domestic
CEJY98173332022141,domestic
BUQP50378171472624,domestic
AUEL78863284812631,domestic
APSC57886788716277,domestic
CKJP06592486143701,rural domestic
CQJB11255889612364,domestic
ANZM11572788709056,rural domestic
BZKY89328682494632,rural expansion
BVYB02200078452140,domestic
BZKY89328682494632,rural expansion
BMRE18680150492959,domestic
BWZS92649933533805,domestic
BBHN32149378197650,rural expansion
BCIA79602959908679,construction
BLMN00708035877277,domestic
BRZU68341191155561,domestic
CEJY98173332022141,domestic
AYCG33001302109892,rural domestic
CISS09780873350522,rural domestic
CBTG78217926573829,domestic
CMAM93136106598466,domestic
BMDM68645389270330,rural domestic
BDLT35429981019844,domestic
BBHN32149378197650,rural expansion
ASYA07215574370018,domestic
BLMN00708035877277,domestic
BRZU68341191155561,domestic
CJKY02286482993882,domestic
AUEL78863284812631,domestic
BWOF61065624157909,rural domestic
CISS09780873350522,rural domestic
AQEO86955886472708,domestic
CKJP06592486143701,rural domestic
ANZM11572788709056,rural domestic
ARSC94129924966700,domestic
BVYB02200078452140,domestic
BWZS92649933533805,domestic
BRZU68341191155561,domestic
CEJY98173332022141,domestic
CQQC09874572771034,rural domestic
AQEO86955886472708,domestic
AOHN94756953115411,rural domestic
CBTG78217926573829,domestic
BZMM14536262080671,industrial
ASYA07215574370018,domestic
CMSN82568502628442,domestic
BRZU68341191155561,domestic
ASYA07215574370018,domestic
CQON98247731170105,domestic
BRZU68341191155561,domestic
6ZRPNFDPI8I9HLDUEDJN,domestic
AOOX28395262395928,domestic
BWOF61065624157909,rural domestic
ASCC29232426032077,domestic
BMRE18680150492959,domestic
CNCJ78191670478344,domestic
CMSN82568502628442,domestic
ASCC29232426032077,industrial
ANZM11572788709056,rural domestic
BBHN32149378197650,domestic
COXI62075966931229,domestic
BUQP50378171472624,domestic
AIZF17507725146664,low income families
CQQC09874572771034,rural domestic
BDLT35429981019844,domestic
BVYB02200078452140,domestic
ASYA07215574370018,domestic
BCIA79602959908679,construction
BIAO95826443115626,domestic
CMSN82568502628442,domestic
BRZU68341191155561,domestic
CEJY98173332022141,domestic
BUQP50378171472624,domestic
AIZF17507725146664,domestic
CQQC09874572771034,rural domestic
ARSC94129924966700,industrial
BDLT35429981019844,domestic
CQON98247731170105,domestic
BNDJ46529715747507,domestic
BMRE18680150492959,domestic
BDLT35429981019844,domestic
BBHN32149378197650,domestic
BCIA79602959908679,construction
AFGN51884972517217,domestic
BIAO95826443115626,domestic
BKIY38159279207999,domestic
CMSN82568502628442,domestic
CJKY02286482993882,rural expansion
BNDJ46529715747507,domestic
ASCC29232426032077,domestic
BDLT35429981019844,domestic
BWZS92649933533805,domestic
BBHN32149378197650,domestic
ASYA07215574370018,domestic
BCIA79602959908679,construction
CQON98247731170105,domestic
CMSN82568502628442,domestic
CEJY98173332022141,domestic
BCIA79602959908679,construction
AFGN51884972517217,domestic
BIAO95826443115626,domestic
CMSN82568502628442,domestic
AUEL78863284812631,domestic
APSC57886788716277,domestic
BWOF61065624157909,rural domestic
CISS09780873350522,rural domestic
BCIA79602959908679,construction
BFQR56181106423163,domestic
AYCG33001302109892,rural domestic
AOOX28395262395928,domestic
BNDJ46529715747507,domestic
APSC57886788716277,domestic
BWOF61065624157909,rural domestic
ASCC29232426032077,domestic
AQEO86955886472708,domestic
AOHN94756953115411,rural domestic
ANZM11572788709056,rural domestic
ARSC94129924966700,industrial
BMDM68645389270330,rural domestic
BWZS92649933533805,domestic
AFGN51884972517217,domestic
ABAA73191815397534,rural domestic
BFQR56181106423163,domestic
BHXH80821934118060,rural domestic
BLMN00708035877277,domestic
CJKY02286482993882,domestic
AIZF17507725146664,domestic
CLKT50594660001100,domestic
BWOF61065624157909,rural domestic
ASCC29232426032077,rural domestic
CISS09780873350522,rural domestic
AOHN94756953115411,rural domestic
BMDM68645389270330,rural domestic
BZKY89328682494632,industrial
BWZS92649933533805,domestic
AFGN51884972517217,domestic
BFQR56181106423163,domestic
CQON98247731170105,domestic
BNDJ46529715747507,domestic
CISS09780873350522,rural domestic
CQJB11255889612364,domestic
ANZM11572788709056,rural domestic
ABAA73191815397534,domestic
BHXH80821934118060,rural domestic
BRTZ50519066532597,domestic
BLMN00708035877277,domestic
CQON98247731170105,domestic
CMSN82568502628442,domestic
CEJY98173332022141,domestic
AQEO86955886472708,domestic
AOHN94756953115411,rural domestic
BWZS92649933533805,domestic
AFGN51884972517217,domestic
BLMN00708035877277,domestic
CEJY98173332022141,domestic
ASCC29232426032077,rural domestic
AOHN94756953115411,rural domestic
ARSC94129924966700,industrial
BMDM68645389270330,rural domestic
AFGN51884972517217,domestic
BZKV50455231409457,domestic
CQON98247731170105,domestic
CMSN82568502628442,domestic
BRZU68341191155561,domestic
CEJY98173332022141,domestic
BWZS92649933533805,domestic
BIAO95826443115626,domestic
BFQR56181106423163,domestic
BZKV50455231409457,domestic
AOIL63879273226467,rural domestic
CEFX79716317941200,domestic
CMSN82568502628442,domestic
BRZU68341191155561,domestic
CEJY98173332022141,domestic
AIZF17507725146664,domestic
CLKT50594660001100,domestic
ASCC29232426032077,rural domestic
ARSC94129924966700,low income families
BMDM68645389270330,rural domestic
BZKY89328682494632,industrial
ABAA73191815397534,domestic
CLJZ61107137736132,rural domestic
AOIL63879273226467,rural domestic
CEFX79716317941200,domestic
BUQP50378171472624,domestic
BNDJ46529715747507,domestic
APSC57886788716277,domestic
AOHN94756953115411,rural domestic
ANZM11572788709056,rural domestic
BZKY89328682494632,industrial
BIAO95826443115626,domestic
ABAA73191815397534,domestic
BFQR56181106423163,domestic
BHXH80821934118060,rural domestic
CNKT28149572499445,domestic
CMSN82568502628442,domestic
BVIE59748032970291,domestic
BUQP50378171472624,domestic
AIZF17507725146664,domestic
APSC57886788716277,domestic
BWOF61065624157909,rural domestic
BFYU20849777074765,domestic
CNKT28149572499445,domestic
AYCG33001302109892,rural domestic
BNDJ46529715747507,domestic
CQON98247731170105,domestic
BRZU68341191155561,domestic
BNDJ46529715747507,domestic
BWZS92649933533805,domestic
COXI62075966931229,domestic
ABAA73191815397534,domestic
BFQR56181106423163,domestic
AOIL63879273226467,rural domestic
CLZB19454365179165,rural domestic
CNKT28149572499445,domestic
2JNQJRL12QWB1RHJSF4F,low income families
BKIY38159279207999,domestic
CMSN82568502628442,domestic
CEJY98173332022141,domestic
ASCC29232426032077,rural domestic
AOHN94756953115411,rural domestic
BZKV50455231409457,domestic
AOIL63879273226467,rural domestic
BWZJ42060434205206,domestic
CQON98247731170105,domestic
APSC57886788716277,domestic
AOHN94756953115411,rural domestic
ARSC94129924966700,low income families
BMDM68645389270330,rural domestic
BWZS92649933533805,domestic
COXI62075966931229,domestic
AFGN51884972517217,domestic
ABAA73191815397534,domestic
BZKV50455231409457,domestic
CLJZ61107137736132,rural domestic
CGEC70320561990915,rural domestic
BFYU20849777074765,domestic
CLZB19454365179165,rural domestic
2JNQJRL12QWB1RHJSF4F,low income families
CFAS99383009296912,domestic
CCRZ81594757448833,domestic
CEAS62984509782449,rural domestic
BLMN00708035877277,domestic
CEFX79716317941200,domestic
BKIY38159279207999,domestic
BVIE59748032970291,domestic
CEJY98173332022141,domestic
ASCC29232426032077,rural domestic
BIAO95826443115626,domestic
ABAA73191815397534,domestic
BFQR56181106423163,domestic
CNKT28149572499445,domestic
CEAS62984509782449,industrial
CEFX79716317941200,domestic
BRZU68341191155561,domestic
BNDJ46529715747507,domestic
