Consumer_number,Consumer_type
KWTV31652525874264,rural commercial
KSIN68241925382480,rural commercial
QKFQ49639954565870,rural commercial
DHPZ79723545914432,domestic
RJUE57472754746910,rural expansion
DXUY64317759686622,industrial
KCVX05985749631227,rural expansion
BUPJ40664730131362,domestic
QFVG62638506747768,construction
CAMY92343595475606,rural commercial
JFGW77578540285249,domestic
EOUK56782192307936,domestic
VHML71480285073902,rural commercial
VITR36656702901104,domestic
EGTL84711096064353,domestic
VHBD40344179345667,domestic
XASW55430843102513,domestic
BQRR25496914026098,rural commercial
EXBN45794797051931,rural commercial
XEVQ61005060009191,construction
EUWL54244961347474,construction
AYPA12087855268338,rural commercial
UJJK93511170188575,domestic
NZHC31334698678050,rural commercial
SSFO23599385287198,rural commercial
KWTV31652525874264,rural commercial
NPVN88632045725668,rural commercial
CIVY54578877818265,rural commercial
QKFQ49639954565870,rural commercial
MKQJ32086582668331,domestic
RJUE57472754746910,rural expansion
KCVX05985749631227,rural expansion
YEPW48191434260247,domestic
YEVV97654697996312,rural commercial
BUPJ40664730131362,domestic
WQZH93310985842638,domestic
SEHC56090069914116,rural commercial
XQCQ64214428558913,domestic
AGRV04968212766096,domestic
BSXD92042628358546,domestic
BCYY13844819599531,domestic
EOUK56782192307936,domestic
DWZM12349255648526,rural commercial
UUJV99338256398197,domestic
HFRO67723688918450,rural commercial
EUWL54244961347474,construction
UJJK93511170188575,domestic
IYDW48902790715966,rural commercial
TQOH85206633100326,rural commercial
TTJT64256398256222,industrial
DXUY64317759686622,industrial
YEPW48191434260247,domestic
SLGS44976151082857,rural commercial
CTSV81171136143354,domestic
HYDX11028054704784,domestic
SGUT38345925708875,domestic
QQFE61609007634572,domestic
EOUK56782192307936,domestic
DSRR48846945484714,domestic
VITR36656702901104,domestic
DWZM12349255648526,rural commercial
UUJV99338256398197,domestic
VHBD40344179345667,domestic
QLBZ22230350077586,rural commercial
CKOM87040183499746,rural commercial
EXBN45794797051931,rural commercial
OUHN21883154669736,rural commercial
WDBD19545814880603,rural commercial
NCPT27863288207127,rural commercial
NFWS34647053111572,rural commercial
MKQJ32086582668331,domestic
RJUE57472754746910,rural expansion
RVZO98111628253561,domestic
WAKK42001612764653,domestic
YEVV97654697996312,rural commercial
CAMY92343595475606,rural commercial
SEHC56090069914116,rural commercial
JFGW77578540285249,domestic
PWBF97229966240190,rural commercial
QQFE61609007634572,domestic
IURT10345085966491,domestic
EIJG03228569400388,rural commercial
VABG43249280508492,construction
PSVP96259620242753,rural commercial
RJUE57472754746910,rural expansion
HXDC01634524099277,construction
RVZO98111628253561,domestic
DXUY64317759686622,industrial
QFVG62638506747768,construction
WZPX05434963353957,domestic
BXNZ33804647406199,domestic
TYJC68626693222865,domestic
XANH56693406006181,domestic
UWOJ60076778324636,domestic
SZOL25903298208302,domestic
OUPS34674446390337,domestic
BCYY13844819599531,domestic
IURT10345085966491,domestic
EGTL84711096064353,rural commercial
VHBD40344179345667,domestic
XASW55430843102513,domestic
VWLD94308207821992,domestic
CKUM80268273153824,domestic
DQWS00926800281453,rural commercial
UIGT49108261108583,rural commercial
IRLT21328707577289,rural commercial
NSIH63292007232067,rural commercial
VABG43249280508492,construction
YLOB33393270664978,rural commercial
CAMY92343595475606,rural commercial
RATT69322004315159,domestic
XQCQ64214428558913,domestic
EYXA65998955849353,domestic
TYJC68626693222865,domestic
XANH56693406006181,domestic
AGRV04968212766096,domestic
IURT10345085966491,domestic
VHML71480285073902,rural commercial
BIDH16788673833913,domestic
VITR36656702901104,domestic
VHBD40344179345667,domestic
VABG43249280508492,construction
SSFO23599385287198,rural commercial
NFWS34647053111572,rural commercial
DHPZ79723545914432,domestic
DXUY64317759686622,industrial
WZPX05434963353957,rural commercial
RMHI42183491086705,domestic
BSXD92042628358546,domestic
KSPG57028139536375,domestic
XZKP76472259805873,industrial
VWIA94625284650161,domestic
DWZM12349255648526,rural commercial
EGTL84711096064353,domestic
OCHH03711886009267,domestic
YHHI53658491408719,rural commercial
OUHN21883154669736,rural commercial
NSIH63292007232067,rural commercial
MCOS16773483327670,rural commercial
RJUE57472754746910,rural expansion
HXDC01634524099277,construction
RVZO98111628253561,domestic
TTJT64256398256222,industrial
DXUY64317759686622,industrial
KCVX05985749631227,rural expansion
YEPW48191434260247,domestic
BUPJ40664730131362,domestic
QFVG62638506747768,construction
YXVP53305555596039,rural commercial
XANH56693406006181,domestic
UWOJ60076778324636,domestic
OUPS34674446390337,domestic
AGRV04968212766096,domestic
XZKP76472259805873,industrial
IURT10345085966491,domestic
TKQA63993986070933,domestic
FROV88046314377409,domestic
XAXP35931732599909,domestic
RJUE57472754746910,rural expansion
HXDC01634524099277,construction
DXUY64317759686622,industrial
KCVX05985749631227,rural expansion
YEPW48191434260247,domestic
YEVV97654697996312,rural commercial
SLGS44976151082857,rural commercial
CAMY92343595475606,rural commercial
SEHC56090069914116,rural commercial
WZPX05434963353957,domestic
XQCQ64214428558913,domestic
EYXA65998955849353,domestic
AGRV04968212766096,domestic
GPXM68336035023418,rural commercial
CLYJ09500698484176,domestic
UIGT49108261108583,rural commercial
HFRO67723688918450,rural commercial
OUHN21883154669736,rural commercial
YWZJ73301541252368,rural commercial
KWTV31652525874264,rural commercial
MUXI31513655871298,rural commercial
HXDC01634524099277,construction
RVZO98111628253561,domestic
TTJT64256398256222,industrial
DXUY64317759686622,domestic
KCVX05985749631227,rural expansion
SLGS44976151082857,rural commercial
XQCQ64214428558913,domestic
VCZR37257663856215,domestic
KSPG57028139536375,domestic
EOUK56782192307936,domestic
VITR36656702901104,domestic
VHBD40344179345667,domestic
FROV88046314377409,domestic
CKUM80268273153824,domestic
UIGT49108261108583,rural commercial
ZTRW46272852308611,construction
OUHN21883154669736,rural commercial
YMYI73401520054105,rural commercial
IHVR67240154269548,rural commercial
BMJV91656158461904,rural commercial
MCOS16773483327670,rural commercial
SLGS44976151082857,rural commercial
WQZH93310985842638,domestic
AUBP83597852615488,industrial
SZOL25903298208302,domestic
QQFE61609007634572,domestic
VWIA94625284650161,domestic
OCHH03711886009267,domestic
BDCB47438361135086,domestic
CKOM87040183499746,rural commercial
YHHI53658491408719,rural commercial
VABG43249280508492,construction
NZHC31334698678050,rural commercial
UWGH77170013098474,rural commercial
YWZJ73301541252368,rural commercial
KSIN68241925382480,rural commercial
QKFQ49639954565870,rural commercial
XAXP35931732599909,domestic
CAMY92343595475606,rural commercial
WZPX05434963353957,domestic
XQCQ64214428558913,domestic
EYXA65998955849353,domestic
KYWH85473807147201,domestic
THYN57070348349163,rural commercial
EOUK56782192307936,domestic
MCDE25052533042264,domestic
VHBD40344179345667,domestic
DQWS00926800281453,rural commercial
QLBZ22230350077586,rural commercial
NSIH63292007232067,rural commercial
EUWL54244961347474,construction
YMYI73401520054105,rural commercial
MFWK72169875645464,rural commercial
PMVL23620054001858,rural commercial
YLOB33393270664978,rural commercial
NFWS34647053111572,rural commercial
HXDC01634524099277,construction
YEVV97654697996312,rural commercial
CAMY92343595475606,rural commercial
RATT69322004315159,domestic
OUPS34674446390337,domestic
QWGN65309378570207,domestic
GPXM68336035023418,rural commercial
ZDLM42901778995002,construction
UIGT49108261108583,rural commercial
MTGY08943274084340,rural commercial
ZTRW46272852308611,construction
EFLJ97449540771640,rural commercial
EXBN45794797051931,rural commercial
XEVQ61005060009191,construction
OUHN21883154669736,rural commercial
LJAS78680265108851,rural commercial
YMYI73401520054105,rural commercial
MFWK72169875645464,rural commercial
UWGH77170013098474,rural commercial
KCDC39361092351878,domestic
IHVR67240154269548,rural commercial
TSQE85344520460491,rural commercial
YWZJ73301541252368,rural commercial
RYAB41004696297713,rural commercial
SSFO23599385287198,rural commercial
BMJV91656158461904,rural commercial
PSVP96259620242753,rural commercial
KWTV31652525874264,rural commercial
MUXI31513655871298,rural commercial
NPVN88632045725668,rural commercial
TQOH85206633100326,rural commercial
NFWS34647053111572,rural commercial
QKFQ49639954565870,rural commercial
DHPZ79723545914432,domestic
XAXP35931732599909,domestic
MKQJ32086582668331,domestic
RJUE57472754746910,rural expansion
HXDC01634524099277,construction
RVZO98111628253561,domestic
TTJT64256398256222,industrial
DXUY64317759686622,industrial
KCVX05985749631227,rural expansion
WAKK42001612764653,domestic
YEPW48191434260247,domestic
YEVV97654697996312,rural commercial
SLGS44976151082857,rural commercial
BUPJ40664730131362,domestic
QFVG62638506747768,construction
WQZH93310985842638,domestic
CAMY92343595475606,rural commercial
SEHC56090069914116,rural commercial
OFLP22556502287909,domestic
VOAW48295005386383,domestic
WVTF47391242985113,industrial
VBQN15872675509880,domestic
WVHC39659153093131,domestic
RFKQ87228678942146,industrial
ZREM93773008673837,domestic
ORAB10129435863250,domestic
GDPI58998552105364,domestic
RIKP71629849134445,industrial
PZYW29074276747358,rural domestic
OFLP22556502287909,domestic
VOAW48295005386383,domestic
WVTF47391242985113,industrial
XRXK61469384499083,domestic
DFPB62915822725412,construction
DNEE25847796434678,domestic
VBQN15872675509880,domestic
ZREM93773008673837,domestic
DQWP52567641041281,domestic
XRXK61469384499083,domestic
ORAB10129435863250,domestic
WVTF47391242985113,industrial
RFKQ87228678942146,industrial
DQWP52567641041281,domestic
AIBS44679548360057,domestic
GFFE86433821727399,domestic
RIKP71629849134445,industrial
PZYW29074276747358,rural domestic
DNEE25847796434678,domestic
RFKQ87228678942146,industrial
DQWP52567641041281,domestic
OIXB82916128833474,domestic
RIKP71629849134445,industrial
NFDB66249736338279,domestic
DNEE25847796434678,domestic
QLTU70026082474246,domestic
OFLP22556502287909,domestic
WVTF47391242985113,domestic
DNEE25847796434678,domestic
QLTU70026082474246,domestic
ZREM93773008673837,domestic
DQWP52567641041281,domestic
RIKP71629849134445,industrial
FFNM53560719077903,rural domestic
WVHC39659153093131,domestic
RFKQ87228678942146,industrial
ZREM93773008673837,domestic
XRXK61469384499083,domestic
GITZ97330090847643,industrial
DNEE25847796434678,domestic
VBQN15872675509880,domestic
RFKQ87228678942146,industrial
ZREM93773008673837,domestic
NIJU69030181947422,domestic
WVHC39659153093131,domestic
GZJW94435128937224,domestic
RGTL60080455410110,rural domestic
DFPB62915822725412,construction
WVHC39659153093131,domestic
RFKQ87228678942146,industrial
OFLP22556502287909,domestic
WVTF47391242985113,industrial
RFKQ87228678942146,industrial
DQWP52567641041281,domestic
GITZ97330090847643,domestic
RIKP71629849134445,industrial
FKTG07541621806973,industrial
RGTL60080455410110,rural domestic
FFNM53560719077903,rural domestic
WRRX43467824115563,rural domestic
IWEH87438980209767,rural domestic
JWWW46838127788499,domestic
OFLP22556502287909,domestic
VOAW48295005386383,domestic
DNEE25847796434678,domestic
XRXK61469384499083,domestic
FKTG07541621806973,industrial
FFNM53560719077903,rural domestic
OFLP22556502287909,domestic
WVHC39659153093131,domestic
FKTG07541621806973,industrial
YMDB26309008394140,industrial
QLTU70026082474246,domestic
VBQN15872675509880,domestic
RFKQ87228678942146,industrial
XRXK61469384499083,domestic
FKTG07541621806973,industrial
OFLP22556502287909,domestic
YMDB26309008394140,industrial
HTZJ41558983846513,domestic
ZREM93773008673837,domestic
DQWP52567641041281,domestic
AIBS44679548360057,domestic
HTZJ41558983846513,domestic
ZREM93773008673837,domestic
DQWP52567641041281,domestic
XRXK61469384499083,domestic
GFFE86433821727399,domestic
WVTF47391242985113,industrial
WVHC39659153093131,domestic
ZREM93773008673837,domestic
AIBS44679548360057,domestic
GFFE86433821727399,domestic
WVTF47391242985113,industrial
ZREM93773008673837,domestic
JJNV76649261260584,rural domestic
HTZJ41558983846513,domestic
VBQN15872675509880,domestic
WVHC39659153093131,domestic
ZREM93773008673837,domestic
IWEH87438980209767,rural domestic
VVCG27269130144135,domestic
RFKQ87228678942146,industrial
ZREM93773008673837,domestic
DQWP52567641041281,domestic
SALN43980135839549,rural domestic
HTZJ41558983846513,domestic
QLTU70026082474246,domestic
RFKQ87228678942146,industrial
ZREM93773008673837,domestic
XRXK61469384499083,domestic
JJNV76649261260584,rural domestic
HDZY19170400231854,domestic
ZPQZ16251857770802,rural domestic
OFLP22556502287909,domestic
HTZJ41558983846513,domestic
WVHC39659153093131,domestic
AIBS44679548360057,domestic
ORAB10129435863250,domestic
OFLP22556502287909,domestic
RFKQ87228678942146,industrial
RGTL60080455410110,rural domestic
SALN43980135839549,rural domestic
WNJY81479097729801,rural domestic
GNOC76283461211275,low income families
VXCH99966000475125,rural domestic
AINM42820652345533,rural domestic
XCFK76326917324814,rural domestic
YMDB26309008394140,industrial
WVTF47391242985113,industrial
DQWP52567641041281,domestic
VXCH99966000475125,rural domestic
AINM42820652345533,rural domestic
CVXL60154619425736,rural domestic
HTZJ41558983846513,industrial
QLTU70026082474246,domestic
WVHC39659153093131,domestic
JJNV76649261260584,rural domestic
AINM42820652345533,rural domestic
FROA44922795644007,rural domestic
LICM34042923012315,domestic
YMDB26309008394140,industrial
HTZJ41558983846513,industrial
WVTF47391242985113,industrial
XRXK61469384499083,domestic
ZPQZ16251857770802,rural domestic
XCFK76326917324814,rural domestic
ZOTX19274029695245,domestic
OFLP22556502287909,domestic
QLTU70026082474246,domestic
VBQN15872675509880,domestic
ULPD11580159729285,rural commercial
FPUT40184956219315,rural commercial
VBQN15872675509880,domestic
RFKQ87228678942146,industrial
VXCH99966000475125,rural domestic
WVHC39659153093131,domestic
RFKQ87228678942146,industrial
GITZ97330090847643,industrial
HDZY19170400231854,domestic
OFLP22556502287909,domestic
WVTF47391242985113,industrial
XRXK61469384499083,domestic
VXCH99966000475125,rural domestic
OFLP22556502287909,domestic
YMDB26309008394140,industrial
VBQN15872675509880,domestic
ULPD11580159729285,rural commercial
TVPT14364095472820,domestic
WVTF47391242985113,industrial
QLTU70026082474246,domestic
VBQN15872675509880,domestic
XRXK61469384499083,domestic
WNJY81479097729801,rural domestic
FPUT40184956219315,rural commercial
OFLP22556502287909,domestic
AIBS44679548360057,domestic
VXCH99966000475125,rural domestic
VBQN15872675509880,domestic
FROA44922795644007,rural domestic
OFLP22556502287909,domestic
QLTU70026082474246,domestic
WVHC39659153093131,domestic
GNOC76283461211275,low income families
FVOD99690114705597,rural domestic
XCFK76326917324814,rural domestic
CVXL60154619425736,rural domestic
ZOTX19274029695245,domestic
FROA44922795644007,rural domestic
FPUT40184956219315,rural commercial
TVPT14364095472820,domestic
ONPO94453603165231,domestic
OFLP22556502287909,domestic
YMDB26309008394140,domestic
QLTU70026082474246,domestic
VBQN15872675509880,domestic
WVHC39659153093131,domestic
HDZY19170400231854,domestic
ZOTX19274029695245,industrial
ULPD11580159729285,rural commercial
FPUT40184956219315,rural commercial
OHRL57643449084928,rural domestic
QLTU70026082474246,domestic
WVHC39659153093131,domestic
AIBS44679548360057,domestic
ONPO94453603165231,domestic
YMDB26309008394140,domestic
QLTU70026082474246,domestic
WVHC39659153093131,domestic
RFKQ87228678942146,industrial
GITZ97330090847643,domestic
TBXV82932722853402,rural domestic
QLTU70026082474246,domestic
WVHC39659153093131,domestic
RFKQ87228678942146,industrial
IDZM71589737751730,domestic
ZOTX19274029695245,domestic
FROA44922795644007,rural domestic
OFLP22556502287909,domestic
YMDB26309008394140,industrial
QLTU70026082474246,domestic
WVHC39659153093131,domestic
ZPQZ16251857770802,rural domestic
GNOC76283461211275,low income families
FVOD99690114705597,rural domestic
TVPT14364095472820,domestic
OHRL57643449084928,rural domestic
IDZM71589737751730,domestic
XRXK61469384499083,domestic
SALN43980135839549,rural domestic
TBXV82932722853402,rural domestic
TCNS55262558906214,rural domestic
OFLP22556502287909,domestic
YHPN80105330227480,domestic
VBQN15872675509880,domestic
IDZM71589737751730,domestic
SALN43980135839549,rural domestic
GNOC76283461211275,low income families
FROA44922795644007,rural domestic
ULPD11580159729285,rural commercial
QLTU70026082474246,domestic
JJNV76649261260584,rural domestic
SALN43980135839549,rural domestic
FROA44922795644007,rural domestic
SEZT94175603200527,low income families
ZBLP77199848234949,domestic
ZPEG74428668258234,domestic
VBQN15872675509880,domestic
RFKQ87228678942146,industrial
IDZM71589737751730,domestic
GITZ97330090847643,domestic
XCFK76326917324814,rural domestic
ZOTX19274029695245,domestic
FROA44922795644007,rural domestic
TBXV82932722853402,rural domestic
RPQO38813865787820,domestic
TBXV82932722853402,rural domestic
ONPO94453603165231,domestic
SEZT94175603200527,low income families
KQJI13687563859989,domestic
LBPM65427260773508,rural domestic
OFLP22556502287909,domestic
QLTU70026082474246,domestic
VBQN15872675509880,domestic
JJNV76649261260584,rural domestic
WNJY81479097729801,rural domestic
TVPT14364095472820,domestic
YDZJ89138402580017,domestic
OHRL57643449084928,rural domestic
LKDP04288586577290,domestic
KQJI13687563859989,domestic
HRJX68866978557072,rural commercial
OFLP22556502287909,domestic
QLTU70026082474246,domestic
WVHC39659153093131,domestic
IDZM71589737751730,domestic
SALN43980135839549,rural domestic
WNJY81479097729801,rural domestic
GNOC76283461211275,low income families
XCFK76326917324814,rural domestic
FROA44922795644007,rural domestic
HBSE23207736140897,domestic
RPQO38813865787820,domestic
SEZT94175603200527,domestic
QLTU70026082474246,domestic
VBQN15872675509880,domestic
ZPQZ16251857770802,rural domestic
GNOC76283461211275,low income families
FVOD99690114705597,rural domestic
TVPT14364095472820,domestic
TCNS55262558906214,industrial
HRJX68866978557072,domestic
YHPN80105330227480,domestic
QLTU70026082474246,domestic
HRJX68866978557072,domestic
ZPEG74428668258234,domestic
QLTU70026082474246,domestic
AIBS44679548360057,domestic
FXWY48045416682331,domestic
SALN43980135839549,rural domestic
HDZY19170400231854,domestic
ONPO94453603165231,domestic
YMDB26309008394140,domestic
YHPN80105330227480,domestic
HDZY19170400231854,domestic
FROA44922795644007,rural domestic
KQJI13687563859989,domestic
ZBLP77199848234949,domestic
RFKQ87228678942146,industrial
DQWP52567641041281,domestic
ZPQZ16251857770802,rural domestic
LKDP04288586577290,domestic
RPQO38813865787820,domestic
HRJX68866978557072,domestic
LBPM65427260773508,rural domestic
NCZQ43613482138619,low income families
YHPN80105330227480,domestic
QLTU70026082474246,domestic
VBQN15872675509880,domestic
RFKQ87228678942146,industrial
DQWP52567641041281,domestic
ZPQZ16251857770802,rural domestic
HBSE23207736140897,domestic
LKDP04288586577290,domestic
ZPEG74428668258234,domestic
ORAB10129435863250,domestic
ONPO94453603165231,domestic
LKDP04288586577290,domestic
KQJI13687563859989,domestic
LBPM65427260773508,rural domestic
CHED18777236743917,domestic
NCZQ43613482138619,low income families
NXZD44191442184381,domestic
YHPN80105330227480,domestic
WVHC39659153093131,domestic
ORAB10129435863250,domestic
HDZY19170400231854,domestic
LKDP04288586577290,domestic
SEZT94175603200527,domestic
KQJI13687563859989,domestic
HRJX68866978557072,rural commercial
LBPM65427260773508,rural domestic
ZPEG74428668258234,domestic
YHPN80105330227480,domestic
VBQN15872675509880,domestic
LBPM65427260773508,rural domestic
CHED18777236743917,domestic
NCZQ43613482138619,low income families
YHPN80105330227480,domestic
IDZM71589737751730,domestic
GITZ97330090847643,domestic
SALN43980135839549,rural domestic
WNJY81479097729801,rural domestic
LBPM65427260773508,rural domestic
MGPB93381021816204,domestic
JJNV76649261260584,rural domestic
FXWY48045416682331,domestic
ORAB10129435863250,domestic
GITZ97330090847643,domestic
SALN43980135839549,rural domestic
HDZY19170400231854,domestic
GNOC76283461211275,low income families
FVOD99690114705597,rural domestic
FROA44922795644007,rural domestic
HBSE23207736140897,domestic
OHRL57643449084928,rural domestic
SEZT94175603200527,low income families
CHED18777236743917,domestic
AUMM75857922031617,rural domestic
MGPB93381021816204,domestic
NCWN39520108373748,rural domestic
OFLP22556502287909,domestic
WVHC39659153093131,domestic
DQWP52567641041281,domestic
XRXK61469384499083,domestic
SALN43980135839549,rural domestic
HDZY19170400231854,rural domestic
WNJY81479097729801,rural domestic
FVOD99690114705597,rural domestic
OHRL57643449084928,rural domestic
TBXV82932722853402,rural domestic
SEZT94175603200527,domestic
CHED18777236743917,domestic
MGPB93381021816204,domestic
ZPEG74428668258234,domestic
ORAB10129435863250,domestic
WNJY81479097729801,rural domestic
ZOTX19274029695245,industrial
FROA44922795644007,rural domestic
AUMM75857922031617,construction
NCWN39520108373748,rural domestic
QJCZ80898833071468,industrial
OFLP22556502287909,domestic
ZPEG74428668258234,domestic
YHPN80105330227480,domestic
VBQN15872675509880,domestic
GNOC76283461211275,low income families
FVOD99690114705597,rural domestic
SEZT94175603200527,domestic
CHED18777236743917,domestic
OFLP22556502287909,domestic
VBQN15872675509880,domestic
HDZY19170400231854,rural domestic
FVOD99690114705597,rural domestic
HBSE23207736140897,rural domestic
OHRL57643449084928,rural domestic
CHED18777236743917,domestic
TBTE92712290268252,domestic
ZPEG74428668258234,domestic
YHPN80105330227480,domestic
QLTU70026082474246,domestic
VBQN15872675509880,domestic
SEZT94175603200527,domestic
NCZQ43613482138619,domestic
MGPB93381021816204,domestic
TBTE92712290268252,domestic
FWHT22630330906569,rural domestic
UWOJ88182295545641,domestic
YHPN80105330227480,domestic
QLTU70026082474246,domestic
VBQN15872675509880,domestic
DQWP52567641041281,domestic
XRXK61469384499083,domestic
HDZY19170400231854,rural domestic
HBSE23207736140897,rural domestic
OHRL57643449084928,rural domestic
TBXV82932722853402,rural domestic
AUMM75857922031617,construction
XRUP98619192347921,rural domestic
FWHT22630330906569,rural domestic
UWOJ88182295545641,domestic
RFKQ87228678942146,industrial
ORAB10129435863250,domestic
GITZ97330090847643,domestic
FVOD99690114705597,rural domestic
FROA44922795644007,rural domestic
TBXV82932722853402,rural domestic
NCZQ43613482138619,domestic
AUMM75857922031617,construction
MGPB93381021816204,domestic
NCWN39520108373748,rural domestic
YRGR17428052952508,construction
YHPN80105330227480,domestic
RIJU43209413998054,domestic
RFKQ87228678942146,industrial
DQWP52567641041281,domestic
GITZ97330090847643,domestic
SALN43980135839549,rural domestic
MKGQ63689121272524,domestic
YRGR17428052952508,domestic
JJNV76649261260584,rural domestic
ORAB10129435863250,domestic
ZPEG74428668258234,domestic
QLTU70026082474246,domestic
ORAB10129435863250,domestic
SEZT94175603200527,domestic
ZBLP77199848234949,domestic
AUMM75857922031617,domestic
MGPB93381021816204,domestic
FWHT22630330906569,rural domestic
YCVH84065942052282,rural domestic
YRGR17428052952508,construction
ABUM50429026998266,rural domestic
NXZD44191442184381,domestic
YHPN80105330227480,domestic
VBQN15872675509880,domestic
HDZY19170400231854,rural domestic
FVOD99690114705597,rural domestic
TBTE92712290268252,domestic
FWHT22630330906569,rural domestic
SENK83000290939656,domestic
ZPEG74428668258234,domestic
GITZ97330090847643,domestic
FVOD99690114705597,rural domestic
HBSE23207736140897,rural domestic
OHRL57643449084928,rural domestic
SEZT94175603200527,domestic
ZBLP77199848234949,domestic
CHED18777236743917,domestic
AUMM75857922031617,domestic
TBTE92712290268252,domestic
XRUP98619192347921,rural domestic
VUJM91612012858536,rural domestic
MKGQ63689121272524,domestic
YCVH84065942052282,rural domestic
ABUM50429026998266,rural domestic
VKID46041981584488,domestic
UINL99677213707169,domestic
UVEE22439814188955,rural commercial
OFLP22556502287909,domestic
UWOJ88182295545641,domestic
NXZD44191442184381,rural commercial
RIJU43209413998054,domestic
VBQN15872675509880,domestic
HDZY19170400231854,rural domestic
NCZQ43613482138619,low income families
AUMM75857922031617,domestic
MGPB93381021816204,domestic
YRGR17428052952508,domestic
UVEE22439814188955,rural commercial
UWOJ88182295545641,domestic
QLTU70026082474246,domestic
ORAB10129435863250,domestic
FROA44922795644007,rural domestic
AUMM75857922031617,domestic
TBTE92712290268252,domestic
MKGQ63689121272524,domestic
FWHT22630330906569,rural domestic
YRGR17428052952508,construction
VKID46041981584488,domestic
NXZD44191442184381,rural commercial
WVHC39659153093131,domestic
RFKQ87228678942146,industrial
JOYA50863052129016,industrial
HBSE23207736140897,rural domestic
CHED18777236743917,domestic
TBTE92712290268252,domestic
XRUP98619192347921,rural domestic
VUJM91612012858536,rural domestic
MKGQ63689121272524,domestic
RIJU43209413998054,domestic
JOYA50863052129016,industrial
XRXK61469384499083,domestic
GITZ97330090847643,domestic
FVOD99690114705597,rural domestic
FROA44922795644007,rural domestic
YCVH84065942052282,rural domestic
UVEE22439814188955,rural commercial
XDJZ42518166146153,domestic
ZPEG74428668258234,domestic
QLTU70026082474246,domestic
VBQN15872675509880,domestic
SALN43980135839549,rural domestic
WNJY81479097729801,rural domestic
CHED18777236743917,domestic
XRUP98619192347921,rural domestic
MKGQ63689121272524,domestic
YCVH84065942052282,rural domestic
YRGR17428052952508,domestic
ABUM50429026998266,rural domestic
HSKH83245253221617,rural domestic
YHPN80105330227480,domestic
RIJU43209413998054,domestic
VBQN15872675509880,domestic
RFKQ87228678942146,industrial
JOYA50863052129016,industrial
WNJY81479097729801,rural domestic
FROA44922795644007,rural domestic
OHRL57643449084928,rural domestic
ZBLP77199848234949,domestic
AMNN99337003722901,domestic
IPFY48061710454917,domestic
XQBN70559240192595,domestic
UWOJ88182295545641,rural commercial
GXWK62147381049652,domestic
QLTU70026082474246,domestic
JOYA50863052129016,industrial
CHED18777236743917,domestic
XRUP98619192347921,rural domestic
VUJM91612012858536,rural domestic
MKGQ63689121272524,domestic
YCVH84065942052282,rural domestic
UVEE22439814188955,rural commercial
XQBN70559240192595,domestic
UWOJ88182295545641,rural commercial
RFKQ87228678942146,industrial
GITZ97330090847643,domestic
VUJM91612012858536,rural domestic
MKGQ63689121272524,domestic
YRGR17428052952508,construction
VKID46041981584488,domestic
UVEE22439814188955,rural commercial
HSKH83245253221617,rural domestic
AMNN99337003722901,domestic
GPBW32332187864640,rural domestic
KTNE42908160719315,domestic
UWOJ88182295545641,rural commercial
YHPN80105330227480,domestic
DQWP52567641041281,domestic
HBSE23207736140897,rural domestic
TSJH00867764661364,domestic
FWHT22630330906569,rural domestic
YCVH84065942052282,rural domestic
YRGR17428052952508,domestic
VKID46041981584488,domestic
ZPEG74428668258234,domestic
YHPN80105330227480,domestic
QLTU70026082474246,domestic
JJNV76649261260584,rural domestic
HDZY19170400231854,rural domestic
WNJY81479097729801,rural domestic
ABUM50429026998266,rural domestic
UVEE22439814188955,rural commercial
AMNN99337003722901,domestic
IPFY48061710454917,domestic
GPBW32332187864640,rural domestic
KTNE42908160719315,domestic
NXZD44191442184381,rural commercial
ZPEG74428668258234,domestic
WNJY81479097729801,rural domestic
UVEE22439814188955,rural commercial
AMNN99337003722901,domestic
IPFY48061710454917,domestic
DSRA24657489794459,domestic
PVZV11504056626371,domestic
OFLP22556502287909,domestic
UWOJ88182295545641,rural commercial
ZPEG74428668258234,domestic
JOYA50863052129016,industrial
ORAB10129435863250,domestic
GITZ97330090847643,domestic
HDZY19170400231854,rural domestic
WNJY81479097729801,rural domestic
FVOD99690114705597,rural domestic
FROA44922795644007,rural domestic
HBSE23207736140897,rural domestic
OHRL57643449084928,rural domestic
SEZT94175603200527,domestic
ZBLP77199848234949,domestic
CHED18777236743917,domestic
TBTE92712290268252,domestic
XRUP98619192347921,rural domestic
TSJH00867764661364,domestic
VUJM91612012858536,rural domestic
MKGQ63689121272524,domestic
YCVH84065942052282,rural domestic
SENK83000290939656,domestic
YRGR17428052952508,construction
ABUM50429026998266,rural domestic
VKID46041981584488,domestic
UINL99677213707169,domestic
UVEE22439814188955,rural commercial
XDJZ42518166146153,domestic
AMNN99337003722901,domestic
IPFY48061710454917,domestic
XQBN70559240192595,domestic
GPBW32332187864640,rural domestic
LINA83591993285866,rural domestic
KTNE42908160719315,industrial
DSRA24657489794459,domestic
PVZV11504056626371,domestic
RSIB27029252075243,domestic
MTNR48961300802982,domestic
EZRX42211676001548,industrial
KQTK96635773293518,domestic
VEGN94407838910949,domestic
XFEU74295601454795,domestic
VRXB96867078420614,domestic
QMJV73506884358600,domestic
XQIY39409434773307,domestic
YLCC10333280374315,rural domestic
DEVV04778672276232,domestic
KQTK96635773293518,domestic
YBHL26131781695743,domestic
